0 18 25 41 52 35 7 39 55 11 47 20 57 27 56 15 17 58 23 42 48 40 6 28 8 62 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 33 32 31 29 3 53 60 26 38 2 16 49 54 10 46 63 50 59 43 45
0 18 25 39 15 11 47 20 57 27 56 55 17 52 35 7 58 23 8 42 48 40 6 28 62 41 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 29 32 31 33 3 53 60 26 38 2 16 49 54 10 46 63 50 59 43 45
0 18 25 52 35 41 7 58 17 51 34 13 9 5 44 24 21 33 39 55 11 47 20 57 27 56 15 32 60 26 38 2 16 23 8 62 28 42 48 40 6 12 36 19 4 1 14 22 61 37 31 29 3 53 49 54 10 46 30 63 50 59 43 45
0 18 25 39 55 11 47 20 57 17 52 41 35 7 58 23 42 48 40 6 28 8 62 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 53 3 29 31 16 2 38 26 60 33 32 49 54 27 56 15 10 46 63 50 59 43 45
0 18 25 39 55 11 47 20 57 17 52 41 35 7 58 23 42 48 40 6 28 8 62 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 53 3 29 31 16 2 38 26 60 33 32 49 54 27 56 15 10 46 63 50 59 43 45
0 18 25 17 55 11 47 20 57 27 56 15 39 52 35 41 7 58 23 8 62 38 2 16 28 42 48 40 6 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 53 3 29 31 26 60 33 32 49 54 10 46 63 50 59 43 45
0 18 41 52 35 25 7 58 17 39 51 34 13 9 5 44 24 21 33 32 55 11 47 20 57 31 29 3 53 49 54 10 46 15 27 56 8 23 62 28 42 48 40 6 12 36 19 4 1 14 22 61 37 30 60 26 38 2 16 63 50 59 43 45
0 18 25 41 52 35 7 58 17 39 55 11 47 20 57 15 56 27 28 23 8 62 38 2 16 42 48 40 6 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 53 3 29 31 26 60 33 32 49 54 10 46 63 50 59 43 45
0 18 25 41 52 35 7 58 17 39 55 11 47 20 57 15 56 27 28 23 8 62 38 2 16 42 48 40 6 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 53 3 29 31 26 60 33 32 49 54 10 46 63 50 59 43 45
0 18 25 52 35 41 62 7 58 17 39 55 11 15 20 57 27 56 47 23 8 38 2 16 28 42 48 40 6 12 36 19 4 1 14 22 61 37 30 51 34 33 9 5 44 24 21 13 53 60 26 31 29 3 32 49 54 10 46 63 50 59 43 45
0 18 41 52 35 25 7 58 17 39 55 11 15 20 57 27 56 47 23 8 62 28 38 2 16 42 48 40 6 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 53 3 29 31 26 60 33 32 49 54 10 46 63 50 59 43 45
0 18 41 52 35 25 7 58 17 39 55 11 15 20 57 27 56 47 23 8 62 38 2 16 28 42 48 40 6 12 36 19 4 1 14 22 61 37 30 51 34 13 9 5 44 24 21 53 3 29 31 26 60 33 32 49 54 10 46 63 50 59 43 45
0 18 41 52 35 25 7 58 62 17 39 55 11 15 20 49 32 3 29 31 26 60 53 13 21 24 44 5 9 33 34 51 30 37 61 22 14 1 4 19 36 12 6 40 48 42 28 16 2 38 8 23 47 56 27 57 54 10 46 63 50 59 43 45
0 18 25 41 52 35 7 23 8 62 38 2 58 17 39 55 11 47 20 57 15 56 27 16 28 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 3 30 51 34 33 9 5 44 24 21 13 53 60 26 31 29 32 49 54 10 46 63 50 45
0 18 41 52 35 25 7 58 17 39 55 11 15 20 57 27 56 47 23 8 62 38 2 16 28 42 48 40 6 12 36 19 4 1 14 22 61 37 5 44 24 13 9 21 33 31 34 32 29 3 53 49 54 10 46 63 30 51 60 26 50 59 43 45
0 18 25 52 41 35 7 23 8 62 38 2 58 17 39 55 11 47 20 57 15 56 27 16 28 42 48 40 6 12 36 19 4 1 14 22 5 44 61 37 24 13 9 21 33 31 34 32 29 3 53 49 54 10 46 63 30 51 60 26 50 59 43 45
0 18 25 52 41 35 7 23 8 62 38 2 58 17 39 55 11 47 20 57 15 56 27 16 28 42 48 40 6 12 36 19 4 1 14 22 5 44 61 37 24 13 9 21 33 31 34 32 29 3 53 49 54 10 46 63 30 51 60 26 50 59 43 45
0 18 41 52 35 25 7 58 23 8 62 38 2 17 39 55 11 47 20 57 15 27 56 46 16 28 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 51 34 33 9 5 44 13 24 21 53 3 31 26 60 32 49 54 10 63 50 45
0 18 25 52 35 41 7 58 23 8 62 17 39 51 55 11 47 20 57 15 56 27 28 38 2 16 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 13 9 5 44 24 21 53 3 31 33 32 49 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 23 8 62 38 2 58 17 39 51 55 11 47 20 57 15 27 56 46 16 28 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 13 9 5 44 24 21 53 3 33 31 32 49 54 10 63 60 26 50 45
0 18 41 52 35 25 7 23 8 62 38 2 58 17 39 51 55 11 47 20 57 15 27 56 46 16 28 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 13 9 5 44 24 21 53 3 33 31 32 49 54 10 63 60 26 50 45
0 18 41 52 35 25 7 62 23 8 38 2 58 17 39 51 55 11 47 20 57 15 27 56 46 16 28 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 13 9 5 44 24 21 53 3 33 31 32 49 54 10 63 60 26 50 45
0 18 41 52 35 25 7 62 23 8 38 2 58 17 39 51 55 11 47 20 57 15 27 56 46 16 28 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 3 13 9 5 44 24 21 53 33 31 32 49 54 10 63 60 26 50 45
0 18 41 52 35 25 7 58 17 39 51 55 11 15 20 57 27 56 47 16 28 8 62 38 2 23 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 13 9 5 44 24 21 53 3 33 31 32 49 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 23 8 62 38 17 39 51 55 57 20 11 15 27 56 47 2 16 28 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 3 13 9 5 44 24 21 53 33 31 32 49 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 17 39 51 55 11 15 20 57 27 56 47 16 28 8 62 38 2 23 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 33 9 5 13 44 24 21 53 3 31 49 32 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 17 39 51 55 11 15 20 57 27 56 47 16 28 8 62 38 2 23 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 33 9 5 13 44 24 21 53 3 31 49 32 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 17 39 51 55 11 15 20 57 27 56 47 16 28 8 62 38 2 23 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 33 9 5 13 44 24 21 53 3 31 49 32 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 17 39 51 55 11 15 20 57 27 56 47 16 28 8 62 38 2 23 42 48 40 6 12 36 19 4 1 14 43 59 22 61 37 29 30 34 33 9 5 13 44 24 21 53 3 31 49 32 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 23 62 17 39 51 55 11 47 27 56 15 57 20 28 16 8 38 2 42 48 40 6 12 36 19 4 1 14 43 59 22 5 44 61 37 29 30 34 33 9 13 24 21 53 3 31 32 49 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 23 62 17 39 51 55 11 15 20 57 27 56 47 8 28 38 16 2 42 48 40 6 12 36 19 4 1 14 43 59 22 5 44 53 61 37 24 13 9 21 3 33 31 30 34 29 32 49 54 10 46 63 60 26 50 45
0 18 41 52 35 25 7 58 23 8 62 17 39 51 55 15 56 27 47 11 57 20 16 28 38 2 42 48 40 6 12 36 19 4 1 14 43 59 22 5 44 61 37 24 13 9 21 33 31 34 53 3 29 30 32 49 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 25 7 58 62 17 39 51 55 11 47 27 56 15 57 20 28 23 8 16 38 2 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 53 3 33 31 49 32 54 10 46 63 60 26 50 45
0 18 52 41 35 7 25 62 58 23 8 38 2 17 39 51 55 11 47 46 10 54 27 56 15 20 57 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 3 30 34 29 53 33 31 32 49 63 60 26 50 45
0 18 52 41 35 7 25 62 58 23 8 38 2 17 39 51 55 11 47 46 10 54 27 56 15 20 57 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 3 30 34 29 53 33 31 32 49 63 60 26 50 45
0 18 52 41 35 7 25 62 58 23 8 38 2 17 39 51 55 11 47 46 10 54 27 56 15 20 57 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 3 30 34 29 53 33 31 32 49 63 60 26 50 45
0 18 41 52 35 25 7 62 58 23 38 2 8 17 39 51 55 11 47 46 10 54 27 56 15 57 20 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 33 53 3 31 32 49 63 60 26 50 45
0 18 41 52 35 7 25 62 58 23 8 38 2 28 17 39 51 55 27 56 15 57 20 54 10 46 47 11 16 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 53 21 3 33 31 30 34 29 32 49 63 60 26 50 45
0 18 41 52 35 7 25 62 58 23 8 38 2 28 17 39 51 55 27 56 15 57 20 54 10 46 47 11 16 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 53 21 3 33 31 30 34 29 32 49 63 60 26 50 45
0 18 41 52 35 7 25 62 58 23 8 38 2 28 17 39 51 55 27 56 15 57 20 54 10 46 47 11 16 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 53 21 3 33 31 30 34 29 32 49 63 60 26 50 45
0 18 41 52 35 7 25 62 58 23 38 2 8 17 39 51 55 11 56 27 57 20 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 33 53 3 31 32 49 63 60 26 50 45
0 18 41 52 35 25 7 62 58 23 8 2 38 17 39 51 55 11 47 46 10 54 27 56 15 57 20 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 29 30 34 33 3 53 31 32 49 63 60 26 45 50
0 18 41 52 35 7 25 58 23 8 2 38 62 17 39 51 55 11 56 27 57 20 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 33 31 30 34 53 3 29 32 49 63 60 26 50 45
0 18 41 52 35 7 25 58 23 8 2 38 62 17 39 51 55 11 56 27 57 20 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 33 31 30 34 53 3 29 32 49 63 60 26 50 45
0 18 41 52 35 7 25 58 23 8 2 38 62 17 39 51 55 11 56 27 57 20 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 33 31 30 34 53 3 29 32 49 63 60 26 50 45
0 18 41 52 35 7 25 58 23 8 2 38 62 17 39 51 55 11 56 27 57 20 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 14 43 59 22 5 44 61 37 24 13 9 21 33 31 30 34 53 3 29 32 49 63 60 26 50 45
0 18 41 52 35 25 7 62 58 23 38 2 8 17 39 51 55 11 47 46 20 57 15 10 54 56 27 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 3 33 31 30 53 29 34 32 49 63 60 26 50
0 18 41 52 35 25 7 62 58 23 38 2 8 17 39 51 55 11 47 46 20 57 15 10 54 56 27 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 3 33 31 30 53 29 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 2 23 8 38 17 39 51 55 11 47 46 20 57 15 10 54 56 27 16 28 42 48 40 6 12 4 19 36 1 14 45 43 59 22 5 44 61 37 24 13 9 53 21 3 33 31 30 34 29 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 2 23 8 38 17 39 51 55 11 47 46 20 57 15 10 54 56 27 16 28 42 48 40 6 12 4 19 36 1 14 45 43 59 22 5 44 61 37 24 13 9 53 21 3 33 31 30 34 29 32 49 63 60 26 50
0 18 41 52 35 25 7 62 58 23 8 2 38 17 39 51 55 11 47 46 20 57 15 10 54 56 27 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 41 52 35 25 7 62 58 23 8 2 38 17 39 51 55 11 47 46 20 57 15 10 54 56 27 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 23 8 2 38 17 39 51 55 11 47 46 20 57 15 10 54 56 27 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 41 52 35 25 7 62 58 23 8 2 38 17 39 51 55 11 56 27 57 20 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 35 41 52 25 7 62 58 2 23 8 38 17 39 51 55 57 20 11 47 46 10 54 15 56 27 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 41 52 35 25 7 62 58 23 2 8 38 17 39 51 55 57 20 11 56 27 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 23 2 8 38 17 39 51 55 57 20 11 56 27 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 23 2 8 38 17 39 51 55 57 20 11 56 27 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 23 2 8 38 17 39 51 55 57 20 11 56 27 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 23 2 8 38 17 39 51 55 57 20 11 56 27 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 23 2 8 38 17 39 51 55 57 20 11 56 27 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 7 25 62 58 23 2 8 38 17 39 51 55 57 20 11 56 27 15 54 10 46 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 35 41 7 25 62 58 23 2 8 38 17 39 51 55 20 57 15 56 27 54 10 46 11 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 53 33 31 30 34 29 32 49 63 60 26 50
0 18 52 35 41 7 25 62 58 23 2 8 38 17 39 51 55 20 57 15 56 27 54 10 46 11 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 53 33 31 30 34 29 32 49 63 60 26 50
0 18 52 35 41 7 25 62 58 23 2 8 38 17 39 51 55 20 57 15 56 27 54 10 46 11 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 53 33 31 30 34 29 32 49 63 60 26 50
0 18 52 41 35 7 25 62 58 23 2 8 38 17 39 51 55 57 20 15 56 27 54 10 46 11 47 16 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 25 7 62 58 23 2 8 28 38 17 39 51 55 57 20 15 56 27 54 10 46 11 47 16 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 52 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 41 35 7 25 62 58 23 8 28 16 47 46 10 54 15 27 56 11 20 57 55 51 39 17 38 2 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 61 37 24 13 9 21 29 53 3 33 31 30 34 32 49 63 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 12 6 40 48 42 28 16 47 11 46 10 54 27 56 15 57 20 55 63 51 39 17 38 2 8 23 58 62 7 25 41 35 4 19 36 1 45 14 43 59 22 5 44 61 21 37 24 13 9 3 29 53 33 31 30 34 32 49 60 26 50
0 18 52 41 35 7 25 62 58 23 2 8 16 47 11 46 10 54 27 56 15 57 20 55 51 39 17 38 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 9 13 24 37 61 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 7 25 62 58 23 2 8 16 47 11 46 10 54 27 56 15 57 20 55 51 39 17 38 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 9 13 24 37 61 21 29 3 53 33 31 30 34 32 49 63 60 26 50
0 18 52 41 35 7 25 62 58 23 2 8 16 47 11 46 10 54 27 56 15 57 20 55 51 39 17 38 28 42 48 40 6 12 4 19 36 1 45 14 43 59 22 5 44 9 13 24 37 61 21 29 3 53 33 31 30 34 32 49 63 60 26 50
