0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
0 4 1 10 9 7 6 11 3 8 5 14 13 12 2
